territory_id,territory_name,federal_district_name,forecast_year,recommended_annual_quota_persons,foreign_labor_stock_need_persons,cumulative_recommended_quota_persons,labor_demand_required_persons,domestic_sector_supply_total_with_unemployment_reserve_persons,unemployment_reserve_sector_allocated_persons,source_key,source_url_or_file,retrieved_at,source_period,raw_value,unit,transform_script,transformation_script,observation_status,sha256_or_etag,source_row_sha256
TER020,Город Москва столица Российской Федерации город федерального значения,Центральный федеральный округ,2028,0.0,0.0,0.0,8273335.197911272,8516197.85384118,68129.58283076098,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2028,"{""cumulative_recommended_quota_persons"":0,""domestic_sector_supply_total_with_unemployment_reserve_persons"":8516197.85384118,""foreign_labor_stock_need_persons"":0,""labor_demand_required_persons"":8273335.197911272,""recommended_annual_quota_persons"":0,""unemployment_reserve_sector_allocated_persons"":68129.58283076098}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,59b90a88889cb3b915e31636e0494a0d1804610c2311a233fc0b6ff0df4662ec
TER033,Город Санкт-Петербург город федерального значения,Северо-Западный федеральный округ,2028,0.0,0.0,0.0,3330517.004575891,3442431.049813708,51636.46574717757,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2028,"{""cumulative_recommended_quota_persons"":0,""domestic_sector_supply_total_with_unemployment_reserve_persons"":3442431.049813708,""foreign_labor_stock_need_persons"":0,""labor_demand_required_persons"":3330517.004575891,""recommended_annual_quota_persons"":0,""unemployment_reserve_sector_allocated_persons"":51636.46574717757}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,cfe6c4a76ab798f29405c58dd9bff38dde95060ba79e99961eb642e592440118
TER042,Город федерального значения Севастополь,Южный федеральный округ (с 29.07.2016),2028,2144.0996755420383,15593.673022241968,15593.673022241968,280177.5542354034,265232.26547578146,5569.877574992396,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2028,"{""cumulative_recommended_quota_persons"":15593.673022241968,""domestic_sector_supply_total_with_unemployment_reserve_persons"":265232.26547578146,""foreign_labor_stock_need_persons"":15593.673022241968,""labor_demand_required_persons"":280177.5542354034,""recommended_annual_quota_persons"":2144.0996755420383,""unemployment_reserve_sector_allocated_persons"":5569.877574992396}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,ac86591ab8ff0d6838a69ae2490b6f5ca2c4bd961fb8e33844525e69030652a5
TER095,Еврейская автономная область,Дальневосточный федеральный округ (с 03.11.2018),2028,766.7141083629231,5006.689449670431,5006.689449670431,68870.02676953874,63869.30055583838,1085.778109447508,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2028,"{""cumulative_recommended_quota_persons"":5006.689449670431,""domestic_sector_supply_total_with_unemployment_reserve_persons"":63869.30055583838,""foreign_labor_stock_need_persons"":5006.689449670431,""labor_demand_required_persons"":68870.02676953874,""recommended_annual_quota_persons"":766.7141083629231,""unemployment_reserve_sector_allocated_persons"":1085.778109447508}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,90954224568c5f9362e918651adb731b90fd3f8095b82ffbc2f04e078064a65a
TER087,Забайкальский край,Дальневосточный федеральный округ (с 03.11.2018),2028,0.0,0.0,0.0,428299.3427772558,452648.41997949884,20821.827319046297,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2028,"{""cumulative_recommended_quota_persons"":0,""domestic_sector_supply_total_with_unemployment_reserve_persons"":452648.41997949884,""foreign_labor_stock_need_persons"":0,""labor_demand_required_persons"":428299.3427772558,""recommended_annual_quota_persons"":0,""unemployment_reserve_sector_allocated_persons"":20821.827319046297}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,c6753947197bf49d3f75cfb6a5492073b0479998d5bf87491ea151cfadbe0d96
TER007,Ивановская область,Центральный федеральный округ,2028,4453.288051973474,14071.954235483394,14071.954235483394,435085.2509522937,422391.5964298667,8447.831928605081,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2028,"{""cumulative_recommended_quota_persons"":14071.954235483394,""domestic_sector_supply_total_with_unemployment_reserve_persons"":422391.5964298667,""foreign_labor_stock_need_persons"":14071.954235483394,""labor_demand_required_persons"":435085.2509522937,""recommended_annual_quota_persons"":4453.288051973474,""unemployment_reserve_sector_allocated_persons"":8447.831928605081}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,b8f7b83604a1a9ac9e4d1ece2d9af14e730562d9f31771d195c7684a641985f1
TER080,Иркутская область,Сибирский федеральный округ (с 03.11.2018),2028,0.0,0.0,0.0,1086753.315773486,1136803.5115587567,34104.10534670119,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2028,"{""cumulative_recommended_quota_persons"":0,""domestic_sector_supply_total_with_unemployment_reserve_persons"":1136803.5115587567,""foreign_labor_stock_need_persons"":0,""labor_demand_required_persons"":1086753.315773486,""recommended_annual_quota_persons"":0,""unemployment_reserve_sector_allocated_persons"":34104.10534670119}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,fd84b651a349ea12aea79e43f08d9345c7c942879cdf5e1d35566c19e8eb0613
TER046,Кабардино-Балкарская Республика,Северо-Кавказский федеральный округ,2028,0.0,0.0,0.0,364695.186912535,406300.9900527693,12595.33069184962,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2028,"{""cumulative_recommended_quota_persons"":0,""domestic_sector_supply_total_with_unemployment_reserve_persons"":406300.9900527693,""foreign_labor_stock_need_persons"":0,""labor_demand_required_persons"":364695.186912535,""recommended_annual_quota_persons"":0,""unemployment_reserve_sector_allocated_persons"":12595.33069184962}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,4e7d086acb81b64e0251b1a487321dc8896632035333441605deef6c51a01296
TER028,Калининградская область,Северо-Западный федеральный округ,2028,2991.458775672061,7297.298693215278,7297.298693215278,542603.2146152963,538072.0830269847,10761.441660534398,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2028,"{""cumulative_recommended_quota_persons"":7297.298693215278,""domestic_sector_supply_total_with_unemployment_reserve_persons"":538072.0830269847,""foreign_labor_stock_need_persons"":7297.298693215278,""labor_demand_required_persons"":542603.2146152963,""recommended_annual_quota_persons"":2991.458775672061,""unemployment_reserve_sector_allocated_persons"":10761.441660534398}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,bb21453bfe659668c3c0d1d3156fe63724d59998e21eb39cbfcb6ffd4f60792f
TER008,Калужская область,Центральный федеральный округ,2028,0.0,0.0,0.0,516186.15467095317,535562.4030040412,5355.624030029954,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2028,"{""cumulative_recommended_quota_persons"":0,""domestic_sector_supply_total_with_unemployment_reserve_persons"":535562.4030040412,""foreign_labor_stock_need_persons"":0,""labor_demand_required_persons"":516186.15467095317,""recommended_annual_quota_persons"":0,""unemployment_reserve_sector_allocated_persons"":5355.624030029954}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,0a488ee7a95f81ff15a94b44409d48a04a461528ca030d7278e3fa26dc1cf7b2
