activity_id,okved_section,activity_name,forecast_year,recommended_annual_quota_persons,foreign_labor_stock_need_persons,cumulative_recommended_quota_persons,labor_demand_required_persons,domestic_sector_supply_total_with_unemployment_reserve_persons,unemployment_reserve_sector_allocated_persons,source_key,source_url_or_file,retrieved_at,source_period,raw_value,unit,transform_script,transformation_script,observation_status,sha256_or_etag,source_row_sha256
OKVED_N,N,Деятельность административная и сопутствующие дополнительные услуги,2046,18480.628660999057,344469.346858454,344469.346858454,2852080.175346478,2549038.3060060763,74070.10217345216,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2046,"{""cumulative_recommended_quota_persons"":344469.346858454,""domestic_sector_supply_total_with_unemployment_reserve_persons"":2549038.3060060763,""foreign_labor_stock_need_persons"":344469.346858454,""labor_demand_required_persons"":2852080.175346478,""recommended_annual_quota_persons"":18480.628660999057,""unemployment_reserve_sector_allocated_persons"":74070.10217345216}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,c6c1f8ec0596fa2ef6f3bbace396c29d264c83f4c2ce1c1d9426306a0824b8e3
OKVED_O,O,Государственное управление и обеспечение военной безопасности; социальное обеспечение,2046,21185.533046129876,499543.1229858718,499543.1229858718,3695238.2052253643,3272126.2296606624,74070.10217345216,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2046,"{""cumulative_recommended_quota_persons"":499543.1229858718,""domestic_sector_supply_total_with_unemployment_reserve_persons"":3272126.2296606624,""foreign_labor_stock_need_persons"":499543.1229858718,""labor_demand_required_persons"":3695238.2052253643,""recommended_annual_quota_persons"":21185.533046129876,""unemployment_reserve_sector_allocated_persons"":74070.10217345216}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,00ff0df3395ab741b0da5ca6ac4f241ab05c6c6237735736e517b97f30b986c7
OKVED_P,P,Образование,2046,35071.96008965174,813708.9820452866,813708.9820452866,6080694.855649227,5381482.613652956,74070.10217345216,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2046,"{""cumulative_recommended_quota_persons"":813708.9820452866,""domestic_sector_supply_total_with_unemployment_reserve_persons"":5381482.613652956,""foreign_labor_stock_need_persons"":813708.9820452866,""labor_demand_required_persons"":6080694.855649227,""recommended_annual_quota_persons"":35071.96008965174,""unemployment_reserve_sector_allocated_persons"":74070.10217345216}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,2adf81d500007e41d931b87022f7908ae485f58a5bbb2ac4e426d7284d1c207d
OKVED_Q,Q,Деятельность в области здравоохранения и социальных услуг,2046,32674.29906918629,707225.3642763617,707225.3642763617,5205435.954328072,4577819.099434774,74070.10217345216,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2046,"{""cumulative_recommended_quota_persons"":707225.3642763617,""domestic_sector_supply_total_with_unemployment_reserve_persons"":4577819.099434774,""foreign_labor_stock_need_persons"":707225.3642763617,""labor_demand_required_persons"":5205435.954328072,""recommended_annual_quota_persons"":32674.29906918629,""unemployment_reserve_sector_allocated_persons"":74070.10217345216}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,948e710e93263716fae0d8c2caa4230fbb13a5255606ef091eddc4ab22f37cdd
OKVED_R,R,"Деятельность в области культуры, спорта, организации досуга и развлечений",2046,6228.629746543637,120338.91571278468,120338.91571278468,1236721.7033281643,1150223.5802288011,74070.10217345216,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2046,"{""cumulative_recommended_quota_persons"":120338.91571278468,""domestic_sector_supply_total_with_unemployment_reserve_persons"":1150223.5802288011,""foreign_labor_stock_need_persons"":120338.91571278468,""labor_demand_required_persons"":1236721.7033281643,""recommended_annual_quota_persons"":6228.629746543637,""unemployment_reserve_sector_allocated_persons"":74070.10217345216}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,cecb677b08d9a5bfabaf72c258d6499d571eb3821eccd540020de2e3fad3e4be
OKVED_S,S,Предоставление прочих видов услуг,2046,10526.24843405831,204266.14375966394,204266.14375966394,1914748.0854573776,1747956.442557581,74070.10217345216,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2046,"{""cumulative_recommended_quota_persons"":204266.14375966394,""domestic_sector_supply_total_with_unemployment_reserve_persons"":1747956.442557581,""foreign_labor_stock_need_persons"":204266.14375966394,""labor_demand_required_persons"":1914748.0854573776,""recommended_annual_quota_persons"":10526.24843405831,""unemployment_reserve_sector_allocated_persons"":74070.10217345216}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,a5cd62f81907f2906c40a14df682db0f50e88388fee22717e2bf416f078497b5
OKVED_T,T,Деятельность домашних хозяйств как работодателей; недифференцированная деятельность частных домашних хозяйств по производству товаров и оказанию услуг для собственного потребления,2046,119.52257769578068,1347.7628373171676,1347.7628373171676,67350.84905049861,120744.60631233791,61219.2138814387,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2046,"{""cumulative_recommended_quota_persons"":1347.7628373171676,""domestic_sector_supply_total_with_unemployment_reserve_persons"":120744.60631233791,""foreign_labor_stock_need_persons"":1347.7628373171676,""labor_demand_required_persons"":67350.84905049861,""recommended_annual_quota_persons"":119.52257769578068,""unemployment_reserve_sector_allocated_persons"":61219.2138814387}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,fc8d64885a16552b54b320d09cdec52861674e6ac28503fa81531d3efd570117
OKVED_A,A,"Сельское, лесное хозяйство, охота, рыболовство и рыбоводство",2047,15062.86698712374,554695.7010656899,554696.8873116915,4024362.8750685714,3574452.731279887,73416.19496131482,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2047,"{""cumulative_recommended_quota_persons"":554696.8873116915,""domestic_sector_supply_total_with_unemployment_reserve_persons"":3574452.731279887,""foreign_labor_stock_need_persons"":554695.7010656899,""labor_demand_required_persons"":4024362.8750685714,""recommended_annual_quota_persons"":15062.86698712374,""unemployment_reserve_sector_allocated_persons"":73416.19496131482}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,410acf90c59ae820a4cd75ed01ecdc672d76e1aae40a8f5825212cedb7323587
OKVED_B,B,Добыча полезных ископаемых,2047,15910.654301188351,350518.8731213415,350518.8731213415,1939545.60448889,1632066.2166018363,73416.19496131482,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2047,"{""cumulative_recommended_quota_persons"":350518.8731213415,""domestic_sector_supply_total_with_unemployment_reserve_persons"":1632066.2166018363,""foreign_labor_stock_need_persons"":350518.8731213415,""labor_demand_required_persons"":1939545.60448889,""recommended_annual_quota_persons"":15910.654301188351,""unemployment_reserve_sector_allocated_persons"":73416.19496131482}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,4b0055987476cfb684a9f4c71eb665170ae98036f3261ac89830eee0067c0f77
OKVED_C,C,Обрабатывающие производства,2047,26037.762114559657,1170870.899496408,1170911.1912988536,8287701.345256063,7205838.510564214,73416.19496131482,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2047,"{""cumulative_recommended_quota_persons"":1170911.1912988536,""domestic_sector_supply_total_with_unemployment_reserve_persons"":7205838.510564214,""foreign_labor_stock_need_persons"":1170870.899496408,""labor_demand_required_persons"":8287701.345256063,""recommended_annual_quota_persons"":26037.762114559657,""unemployment_reserve_sector_allocated_persons"":73416.19496131482}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,6f53054ba0a56475fcdf54c0f84e5a3da103b7b0b00dc94feccce56f20a079bb
OKVED_D,D,"Обеспечение электрической энергией, газом и паром; кондиционирование воздуха",2047,13390.381551804316,263653.0727914629,263653.0727914629,1952501.2802130813,1727853.074304577,73416.19496131482,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2047,"{""cumulative_recommended_quota_persons"":263653.0727914629,""domestic_sector_supply_total_with_unemployment_reserve_persons"":1727853.074304577,""foreign_labor_stock_need_persons"":263653.0727914629,""labor_demand_required_persons"":1952501.2802130813,""recommended_annual_quota_persons"":13390.381551804316,""unemployment_reserve_sector_allocated_persons"":73416.19496131482}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,d3c9416c297cfcb832d8e83366917d2bfeac25e18546978d014c3d87896e89fd
OKVED_E,E,"Водоснабжение; водоотведение, организация сбора и утилизации отходов, деятельность по ликвидации загрязнений",2047,2304.876320962431,47103.04305470919,47104.85603354811,605896.8247279896,590951.4915737308,73416.19496131482,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2047,"{""cumulative_recommended_quota_persons"":47104.85603354811,""domestic_sector_supply_total_with_unemployment_reserve_persons"":590951.4915737308,""foreign_labor_stock_need_persons"":47103.04305470919,""labor_demand_required_persons"":605896.8247279896,""recommended_annual_quota_persons"":2304.876320962431,""unemployment_reserve_sector_allocated_persons"":73416.19496131482}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,14392aff7ae88e6daeb04083a3a91c7ec190424ab02591cd24680518e196633f
OKVED_F,F,Строительство,2047,20451.176926369884,763372.1065028998,763382.5104314458,5850104.0092223985,5177440.117751608,73416.19496131482,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2047,"{""cumulative_recommended_quota_persons"":763382.5104314458,""domestic_sector_supply_total_with_unemployment_reserve_persons"":5177440.117751608,""foreign_labor_stock_need_persons"":763372.1065028998,""labor_demand_required_persons"":5850104.0092223985,""recommended_annual_quota_persons"":20451.176926369884,""unemployment_reserve_sector_allocated_persons"":73416.19496131482}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,e2614dac37c2e3740849658dc70683a178256c323d4c37c94b6f859ee3c5312c
OKVED_G,G,Торговля оптовая и розничная; ремонт автотранспортных средств и мотоциклов,2047,59875.9683489391,1876790.8093068888,1876790.854697914,13470796.360204173,11739452.921438484,73416.19496131482,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2047,"{""cumulative_recommended_quota_persons"":1876790.854697914,""domestic_sector_supply_total_with_unemployment_reserve_persons"":11739452.921438484,""foreign_labor_stock_need_persons"":1876790.8093068888,""labor_demand_required_persons"":13470796.360204173,""recommended_annual_quota_persons"":59875.9683489391,""unemployment_reserve_sector_allocated_persons"":73416.19496131482}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,84729854006fa3610279fa0700b5617faac677a163decf21ce157bfee8ab24cf
OKVED_H,H,Транспортировка и хранение,2047,32034.65685199366,889860.0250576776,889860.0250576776,6325664.9613276385,5515918.807837113,73416.19496131482,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2047,"{""cumulative_recommended_quota_persons"":889860.0250576776,""domestic_sector_supply_total_with_unemployment_reserve_persons"":5515918.807837113,""foreign_labor_stock_need_persons"":889860.0250576776,""labor_demand_required_persons"":6325664.9613276385,""recommended_annual_quota_persons"":32034.65685199366,""unemployment_reserve_sector_allocated_persons"":73416.19496131482}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,610705af8487c2867cad57aaaa1b35704ec777623356464778577810523c020f
OKVED_I,I,Деятельность гостиниц и предприятий общественного питания,2047,8591.854265654425,226970.62894855178,226970.62894855178,1985250.3485549048,1798894.8041819048,73416.19496131482,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2047,"{""cumulative_recommended_quota_persons"":226970.62894855178,""domestic_sector_supply_total_with_unemployment_reserve_persons"":1798894.8041819048,""foreign_labor_stock_need_persons"":226970.62894855178,""labor_demand_required_persons"":1985250.3485549048,""recommended_annual_quota_persons"":8591.854265654425,""unemployment_reserve_sector_allocated_persons"":73416.19496131482}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,55c6ea0716d52b16e8e58e679ce63de95e2a3649f032840d1e0858f4faedb9cd
OKVED_J,J,Деятельность в области информации и связи,2047,6110.968100033701,162020.62374938212,162020.62374938212,1604358.735482678,1473691.6775021472,73416.19496131482,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2047,"{""cumulative_recommended_quota_persons"":162020.62374938212,""domestic_sector_supply_total_with_unemployment_reserve_persons"":1473691.6775021472,""foreign_labor_stock_need_persons"":162020.62374938212,""labor_demand_required_persons"":1604358.735482678,""recommended_annual_quota_persons"":6110.968100033701,""unemployment_reserve_sector_allocated_persons"":73416.19496131482}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,2e7c7c529d26b76b943e2d0ad76e2a1f7c4f13fb755233614b82749958eaa5c7
OKVED_K,K,Деятельность финансовая и страховая,2047,5432.127029008498,119576.48746576854,119576.48746576854,1231528.8914737091,1144042.507239249,73416.19496131482,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2047,"{""cumulative_recommended_quota_persons"":119576.48746576854,""domestic_sector_supply_total_with_unemployment_reserve_persons"":1144042.507239249,""foreign_labor_stock_need_persons"":119576.48746576854,""labor_demand_required_persons"":1231528.8914737091,""recommended_annual_quota_persons"":5432.127029008498,""unemployment_reserve_sector_allocated_persons"":73416.19496131482}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,d0ab2f46e50c935c2f3964296624b39cb6e6553992dccb6beaab6a028fb355c1
OKVED_L,L,Деятельность по операциям с недвижимым имуществом,2047,9589.912352194453,232529.4231944982,232529.4231944982,1981165.207389314,1783207.9346417787,73416.19496131482,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2047,"{""cumulative_recommended_quota_persons"":232529.4231944982,""domestic_sector_supply_total_with_unemployment_reserve_persons"":1783207.9346417787,""foreign_labor_stock_need_persons"":232529.4231944982,""labor_demand_required_persons"":1981165.207389314,""recommended_annual_quota_persons"":9589.912352194453,""unemployment_reserve_sector_allocated_persons"":73416.19496131482}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,2b904cf5925bf0e22b0aca158f1cd66b16fdbe4770d5f94425ff8042fbe90d90
OKVED_M,M,"Деятельность профессиональная, научная и техническая",2047,7784.0255936516005,263988.73525632126,264001.8428740853,2338121.0481703533,2107644.29170361,73416.19496131482,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2047,"{""cumulative_recommended_quota_persons"":264001.8428740853,""domestic_sector_supply_total_with_unemployment_reserve_persons"":2107644.29170361,""foreign_labor_stock_need_persons"":263988.73525632126,""labor_demand_required_persons"":2338121.0481703533,""recommended_annual_quota_persons"":7784.0255936516005,""unemployment_reserve_sector_allocated_persons"":73416.19496131482}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,80922a727815bcbdb1d3229eeaeed9bfb51c56c021d616072f5ed4fe7c929cfc
OKVED_N,N,Деятельность административная и сопутствующие дополнительные услуги,2047,17394.852161745497,361864.1990201995,361864.1990201995,2863475.0306113497,2543094.493705504,73416.19496131482,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2047,"{""cumulative_recommended_quota_persons"":361864.1990201995,""domestic_sector_supply_total_with_unemployment_reserve_persons"":2543094.493705504,""foreign_labor_stock_need_persons"":361864.1990201995,""labor_demand_required_persons"":2863475.0306113497,""recommended_annual_quota_persons"":17394.852161745497,""unemployment_reserve_sector_allocated_persons"":73416.19496131482}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,640df17e94ae40c8aaa9efe52e00dcb06a96cdb6eb192306a83ad9e49ea289e4
OKVED_O,O,Государственное управление и обеспечение военной безопасности; социальное обеспечение,2047,19405.478870976975,518948.60185684875,518948.60185684875,3688439.6767224534,3246524.3683711872,73416.19496131482,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2047,"{""cumulative_recommended_quota_persons"":518948.60185684875,""domestic_sector_supply_total_with_unemployment_reserve_persons"":3246524.3683711872,""foreign_labor_stock_need_persons"":518948.60185684875,""labor_demand_required_persons"":3688439.6767224534,""recommended_annual_quota_persons"":19405.478870976975,""unemployment_reserve_sector_allocated_persons"":73416.19496131482}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,f75b7961a4349301ec2bf47cd9b954db50d00c46e70a088763378037de1a3b38
OKVED_P,P,Образование,2047,32369.019166448055,846078.0012117346,846078.0012117346,6081900.363171148,5352348.825275348,73416.19496131482,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2047,"{""cumulative_recommended_quota_persons"":846078.0012117346,""domestic_sector_supply_total_with_unemployment_reserve_persons"":5352348.825275348,""foreign_labor_stock_need_persons"":846078.0012117346,""labor_demand_required_persons"":6081900.363171148,""recommended_annual_quota_persons"":32369.019166448055,""unemployment_reserve_sector_allocated_persons"":73416.19496131482}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,289141bf92f90836b5c4ddf618e14867ff051bcf58760b777e7048d867ea4fc9
